Column A,Column B,Start Position,End Position
עדי גביסון בסינגל חדש כולו תקווה ''קצת ממך'',עדי גביסון,0,1
קצת ממך  ווקאלי עדי גביסון,עדי גביסון,4,5
יוסי טויטו - והיא שעמדה,יוסי טויטו,0,1
יוסי טויטו במחרוזת מזרחית מקפיצה,יוסי טויטו,0,1
מאיר רוזנברג מחדש את שירו ''תכלית 2.0'',מאיר רוזנברג,0,1
רבי-מאיר רוזנברג,מאיר רוזנברג,2,3
בדרך לאלבום השלישי מישל פרדס בסינגל חדש – על נהרות בבל,מישל פרדס,3,4
מישל פרדס - מודה אני,מישל פרדס,0,1
קובי פרץ וחיים ישראל בדואט מרגש השם כל יכול,קובי פרץ,0,1
יעקב שוואקי & קובי פרץ - ואפילו בהסתרה,קובי פרץ,3,4
הפרויקט של רביבו – מחרוזת נגילה הללויה,הפרויקט של רביבו,0,2
10 הפרויקט של רביבו – מחרוזת יפה ותמה,הפרויקט של רביבו,1,3
שמואל הוניג בסינגל חדש''מצפים לישועה'',שמואל הוניג,0,1
"שמואל הוניג בשיר אקטואלי, מקפיץ ובעיקר מעודד מגן ומושיע",שמואל הוניג,0,1
שמואל הררי בגרסת הרמיקס הרשמית ל''בית נאמן'' בהפקתם של ניסו סלוב ועמירם בן לולו,שמואל הררי,0,1
שמואל הררי משיק סינגל חדש וקצבי - ''בית נאמן'',שמואל הררי,0,1
מלך הקומזיצים פיני אינהורן - קומזיץ,פיני אינהורן,2,3
פיני אינהורן & אהרלה סמט בסינגל חדש והרוח לנו,פיני אינהורן,0,1
בערל צוקר בביצוע מרהיב שערי דמעות,בערל צוקר,0,1
05 לכתחילה אריבער - בערל צוקר,בערל צוקר,4,5
רובי בנט ותזמורת פילהרמונית מבצעים את מחול החרבות,רובי בנט,0,1
מוטי שטיינמץ בליווי מקהלת מלכות ותזמורתו המורחבת של רובי בנט מרגש עם 'חמול על מעשיך',רובי בנט,8,9
ניסו סלוב & איציק אשל - יש חתונה פה,איציק אשל,3,4
איציק אשל וחיים דבש מגישים - אמא שלי,איציק אשל,0,1
"בני לאופר, שלומי וילמן & ירון בר - תודה לך השם 1",בני לאופר,0,1
יוסי גרין מוטי ויזל בני לאופר ומקהלת מלכות ''מתנה טובה!'',בני לאופר,4,5
"בני לאופר, שלומי וילמן & ירון בר - תודה לך השם 1",שלומי וילמן,3,4
שלומי וילמן ובני לאופר בסינגל בכורה – אחת שאלתי,שלומי וילמן,0,1
דני פלגון - אימתי,דני פלגון,0,1
דני פלגון בסינגל בכורה בואו,דני פלגון,0,1
אליקם בוטה מגיש מה עלי לעשות,אליקם בוטה,0,1
אליקם בוטה באלבומו השני להודות לך,אליקם בוטה,0,1
דב הנדלר וידידיה וקסלר - הלב והמעיין,דב הנדלר,0,1
דב הנדלר בביצוע לוהיו למשיסה של קרליבך,דב הנדלר,0,1
אמיר אליהו בסינגל חדש לכבוד ההילולא ''אמא רחל'',אמיר אליהו,0,1
אמיר אליהו שר להילולת הגר''ע יוסף זצוק''ל ''אליך מרן'',אמיר אליהו,0,1
איציק וינגרטן במסר עוצמתי ולחן קליט ''כל ההתחלות'',איציק וינגרטן,0,1
איציק וינגרטן בסינגל קצבי חדש נגינתי,איציק וינגרטן,0,1
"מוטי אטיאס הלחין, כתב ושר, רבי איך בענק (אני מתגעגע)",מוטי אטיאס,0,1
מוטי אטיאס בסינגל מרגש לחתן שנפטר 'אינזער בריוו צו יענקי' (המכתב שלנו ליענקי),מוטי אטיאס,0,1
אבי לרנר מגיש ''אשרי האיש'' בגרסה ווקאלית,אבי לרנר,0,1
אבי לרנר בקאבר ללהיט החנוכה של אלי לאופר ''מעוז צור'',אבי לרנר,0,1
- מונה רוזבלום ובעלה מנגן ר ירמיה דמן - והערב נא - חסידי,ירמיה דמן,6,7
''ירמיה דמן באלבום חדש עתיקא קדישא 6 - ''פסח אינדערהיים,ירמיה דמן,1,2
אלעזר אסתרזון בלהיט קצבי שהלחין תוך כדי לימוד בגמרא! ''לך השם'',אלעזר אסתרזון,0,1
אלעזר אסתרזון ומקהלת שירה בסינגל חדש 'למדני',אלעזר אסתרזון,0,1
שיר ושבחה-אלי לאופר,אלי לאופר,3,4
שלמה כהן אלי לאופר ותזמורת שירה חדשה לקראת חנוכה מעוז צור,אלי לאופר,2,3
שימי יונייב ותזמורתו במחרוזת אנרגיה,שימי יונייב,0,1
שימי יונייב יואלי קליין יוסל'ה קרישבסקי גיל ישראלוב נתי לוין במחרוזת 'ל''ג תשפג',שימי יונייב,0,1
תזמורתו של יוחי בריסקמן ומקהלת שירה - האפ קאזאק,יוחי בריסקמן,2,3
יוחי בריסקמן מגיש פרוייקט X עם ארי היל ואלי מרקוס - דוגמה,יוחי בריסקמן,0,1
בנימין ישראל  - אוהב את החיים,בנימין ישראל,0,1
בנימין ישראל - אוהב את החיים,בנימין ישראל,0,1
אלי סלומון בסינגל שני חדש ומרגש מכניסי רחמים,אלי סלומון,0,1
אלי סלומון בסינגל חדש ''לבד אבל איתך'',אלי סלומון,0,1
12-ברוך אתה בעיר-אלי מנדלבאום,אלי מנדלבאום,4,5
ברק גרוסברג מכה שנית בסינגל מרגש ואהבת לרעך כמוך,ברק גרוסברג,0,1
מרדכי רוט מארח את היוצר והגיטריסט ברק גרוסברג – דגל לבן,ברק גרוסברג,6,7
יענקי זינגבוים בשירו של אריק רודיך ז''ל להיות בשמחה,יענקי זינגבוים,0,1
דוד ברג - במחרוזת פאנקי קצבי,דוד ברג,0,1
דוד ברג בסינגל בכורה – עננו,דוד ברג,0,1
"אייזיק האניג, ישראל אדלר, ומקהלת שירה לרגל סיום מסכת שבת 'הדרן'",אייזיק האניג,0,1
"אייזיק האניג, תזמורת סבבה ומקהלת שירה 'ברכת הכהנים' של יוסי גרין",אייזיק האניג,0,1
מנדי מילר בסינגל בכורה שאותו הלחין אמן הקלידים מוטי כהן ''המחכים'',מוטי כהן,8,9
ר' ישראל דגן הי''ו בדיבורי התחזקות מלווי נגינה על התבודדות ואמונה במצב הקורונה,ישראל דגן,2,3
ישראל דגן בסינגל חדש מרגש ומעורר לבבות - העולם ראוי שיתמהו,ישראל דגן,0,1
- יואלי גרינפלד ומוישי וולס - טאטע - חסידי,יואלי גרינפלד,1,2
15 אל תירא-יואלי גרינפלד,יואלי גרינפלד,4,5
נתן גושן מישהו איתי כאן,נתן גושן,0,1
איתי תורגמן בקאבר ללהיט השנה נחכה לך של נתן גושן וישי ריבו,נתן גושן,8,9
אדרת מציגה - שמחת החיים 7,שמחת החיים,3,4
אברומי ברקו חוזר שוב עם ''שמחת החיים 11''! - דוגמה,שמחת החיים,6,7
13 יגל הרוש – אלף צעיפים,יגל הרוש,1,2
יגל הרוש ואנסמבל שיר ידידות - ידידי רועי,יגל הרוש,0,1
סינגל חדש למוסיקאי ניסים ברוך – אדון עולם,ניסים ברוך,3,4
ניסים ברוך בשיר תפילה ''אנא בכוח'' בעקבות המצב,ניסים ברוך,0,1
שימי יונייב יואלי קליין יוסל'ה קרישבסקי גיל ישראלוב נתי לוין במחרוזת 'ל''ג תשפג',גיל ישראלוב,6,7
גיל ישראלוב בשיר חדש ומרגש ''ילד'',גיל ישראלוב,0,1
ישראל שכטר במסר גראמען מיוחד לתשעת הימים,ישראל שכטר,0,1
הנני העני ממעש – כך מתכונן היוצר ישראל שכטר לימים הנוראים,ישראל שכטר,7,8
שלמה מינס בסינגל חדש – איך העולם מסתובב,שלמה מינס,0,1
שלמה מינס-בואי כלה,שלמה מינס,0,1
בערל האניג מארח את אלי מרכוס לסינגל חופה,אלי מרכוס,4,5
"בערי וועבר, אברום מרדכי שוורץ, אלי מרכוס, יענקי היל, ומקהלת זמירות על במה אחת",אלי מרכוס,7,8
דוגמה עולה על הר גבוה  - עמיחי שפיגלר,עמיחי שפיגלר,7,8
עמיחי שפיגלר מגיש את 'מי בן שיח',עמיחי שפיגלר,0,1
צבי זילברשטיין ואיצי וולדנר בדואט זרעא חיא,צבי זילברשטיין,0,1
צבי זילברשטיין משחרר ''זרעא חיא'' עם איצי וואלדנר מתוך אלבומו ווקאלי חדש,צבי זילברשטיין,0,1
מאיר בורשטיין בסינגל חדש דיו נישפך,מאיר בורשטיין,0,1
מאיר בורשטיין בסינגל וואקלי החדש מה טוב לי,מאיר בורשטיין,0,1
אלירן אלבז מארח את בני אלבז במחרוזת נוסטלגית חדשה,בני אלבז,4,5
"05-השם מלך-גד, בני אלבז",בני אלבז,5,6
"יונתן רזאל הקפיץ, באמצע אפיית מצות בתולדות אהרן",יונתן רזאל,0,1
חלקת אלוקים (מתוך פרויקט יעלה ויבוא) יונתן רזאל,יונתן רזאל,9,10
"אופיר סלומון, משה דוויק - ארוממך",אופיר סלומון,0,1
אופיר סלומון מארח את אלקנה מרציאנו ביד חרוצים - אלוקים,אופיר סלומון,0,1
לכבוד התנא האלוקי מייקי מוקטון _ נחמן צוקר,מייקי מוקטון,4,5
אליהו חייט בסינגל חדש וקצבי ''ניגון המדבר'',אליהו חייט,0,1
אליהו חייט בסינגל חדש לרגל יום ההילולא של החתם סופר רבי משה סופר,אליהו חייט,0,1
איציק שוורץ סעודה לצדיקים,איציק שוורץ,0,1
איציק שוורץ בסינגל קצבי חדש סעודה לצדיקים,איציק שוורץ,0,1
מכביטס-חנוכה,מכביטס,0,0
מכביטס,מכביטס,0,0
"קובי גרינבוים, מקהלת יחד, ישראל סוסנה – ואז יהיו כל ישראל צדיקים",מקהלת יחד,3,4
לרגל חתונת המנצח מקהלת יחד מגישה ניגון סלונים עם מנדי גפנר,מקהלת יחד,3,4
לעורר ליבי עקיבא רוט,עקיבא רוט,2,3
אמן הרגש עקיבא רוט בסינגל חדש וכובש – לעבדך באמת,עקיבא רוט,2,3
שלמה כץ בסינגל חמישי מפרויקט ה-40 ''אומן'',שלמה כץ,0,1
שלמה כץ - ישמח מלך,שלמה כץ,0,1
04 אבות הקדושים - מאיר גפני,מאיר גפני,4,5
מאיר גפני יוצא בסינגל אלקטרוני חדש ומסקרן ''2000'',מאיר גפני,0,1
"עקיבא תורג'מן, עמיר בניון & שולי רנד - רואים רחוק רואים שקוף",עמיר בניון,3,4
"ישי ריבו, עמיר בניון, אמיר דדון",עמיר בניון,3,4
12 מאיר דוד פרקש ובנו שמעון שרים ליקוטי מוהרן,מאיר דוד פרקש,1,3
06 מאיר דוד פרקש ובנו בסינגל חדש יא אדער ניין ביי אתה חונן,מאיר דוד פרקש,1,3
יוסף זאב בראווער שר כי ניחם לכבוד שבת נחמו,יוסף זאב בראווער,0,2
אפרים מרקוביץ & יוסף זאב בראווער – קומטס מיט מיר,יוסף זאב בראווער,3,5
אורי דוידי - הנה הגאולה (ווקאלי),אורי דוידי,0,1
אורי דוידי לכבוד פורים במחרוזת קצבית מקפיצה,אורי דוידי,0,1
אריה קרלינסקי - הכל ניסים,אריה קרלינסקי,0,1
אריה קרלינסקי מפתיע בסינגל חדש – באהבה תקבל,אריה קרלינסקי,0,1
ברכת כהנים בריו חקשור,בריו חקשור,2,3
בריו חקשור שר את 'לב טהור' בסגנון ווקאלי,בריו חקשור,0,1
אברהם דויטש - תכף יפתח (קאבר אינסטרומנטלי),אברהם דויטש,0,1
אברהם דויטש - מחרוזת פורים תשפ''א,אברהם דויטש,0,1
ר' חיים בנט & מוישי רוזנברג - הנרות הללו,חיים בנט,2,3
ר' חיים בנט מפתיע עם לחן לפסח ''והיא שעמדה'',חיים בנט,2,3
יענקי אויש מרגש עם היצירה תנא דבי אליהו של מנדי ורדיגר,מנדי ורדיגר,11,12
שושנת-מנדי ורדיגר,מנדי ורדיגר,2,3
"הראל סקעת, זוהר זכרוב גיבור של אמא",הראל סקעת,0,1
אפרים מנדלסון וילד הפלא מוישי ברזל ''מתי'',אפרים מנדלסון,0,1
01 לוי פאלקאוויטש ומקהלת שירה שרים 'הוי דן' של אפרים מנדלסון,אפרים מנדלסון,13,14
יהורם גאון - בלדה לחובש,יהורם גאון,0,1
יהורם גאון - ארץ ארץ,יהורם גאון,0,1
בוכי גליק בסינגל בכורה - הושענא,בוכי גליק,0,1
שלומי גרטנר & בוכי גליק - מי אדיר,בוכי גליק,3,4
מיין טייערע לעכטעלע נחמן כהן,נחמן כהן,3,4
נחמן כהן בסינגל חדש ''התעוררי'',נחמן כהן,0,1
חיים גרין - לחירותינו,חיים גרין,0,1
חיים גרין - בחר בנו,חיים גרין,0,1
טל גור - וחג שבועות תעשה לך,טל גור,0,1
שלומי קצנלבוגן ואמן הקומזיצים איציק כהן בקומזיץ מיוחד עם בני הישיבות,איציק כהן,4,5
איציק כהן וחברים - במחרוזת חדשה פירותיך מתוקים,איציק כהן,0,1
שלומי ברנשטיין בסינגל ייחודי חדש שיר השירים,שלומי ברנשטיין,0,1
שלומי ברנשטיין בסינגל חדש ''היטן שבת'',שלומי ברנשטיין,0,1
אלבום חדש 'לחיים חסידים' - מבית ר' יוסף משה כהנא - דוגמא,יוסף משה כהנא,10,12
ר' יוסף משה כהנא מגיש אלבום מופת ''א גאלדענע ליד'',יוסף משה כהנא,2,4
החזן שלמה גליק מרגש בשיר חדש חנני השם,שלמה גליק,1,2
שלמה גליק בלחנו של הרב יהושע קנל ''נספר תהילתך'',שלמה גליק,0,1
הזמר סיני מעודה מגיש את אמר רבי יוסי,סיני מעודה,1,2
סיני מעודה פותח את 'זמן אלול' עם סינגל חדש – יצחק אלחנן,סיני מעודה,0,1
ראובן בקר ואיציק דדיה מציגים – מחרוזת ריקוד,ראובן בקר,0,1
ראובן בקר - והיה זרעך,ראובן בקר,0,1
עובדיה חממה מארח אבי בניון - בשבילך נברא עולם,אבי בניון,3,4
אבי בניון חוזר עם שיר מקסים בטעם של פעם - עין טוב,אבי בניון,0,1
17 דודי קנפלר ו-שירה- בגרסת כיסוי ל-אין עוד מלבדו- באידיש,דודי קנפלר,1,2
דודי קנפלר – ברכת כהנים,דודי קנפלר,0,1
ריבונו של עולם (ספירת העומר) חיים אליעזר הרשטיק,חיים אליעזר הרשטיק,7,9
מאיר ישראל בסינגל חדש צעדים,מאיר ישראל,0,1
מאיר ישראל מגיש סינגל חדש בשם ''אלוף'',מאיר ישראל,0,1
שמע בקולה מיכאל אזולאי,מיכאל אזולאי,2,3
מיכאל אזולאי בסינגל חדש ברכה והצלחה',מיכאל אזולאי,0,1
יעקב חיים אינדורסקי מגיש מודה אני לפניך בלחן חדש,יעקב חיים אינדורסקי,0,2
שרוליק רייזמן והאמנים מבקשים מהקבה ''זכרנו לחיים'',שרוליק רייזמן,0,1
שרוליק רייזמן והחברים רוקדים – כי טוב השם,שרוליק רייזמן,0,1
מוישי שוורץ & האחים בלומשטיין - שפע עד בלי די,מוישי שוורץ,0,1
מוישי שוורץ יוסי לקס  ירא שמים,מוישי שוורץ,0,1
אלחנן נגר - גיל מצוות,אלחנן נגר,0,1
החזירנו חיים ישכיל,חיים ישכיל,1,2
חיים ישכיל מתחנן ''החזירנו בתשובה שלימה לפניך'',חיים ישכיל,0,1
עמרם גרין מגיש - חלקי השם,עמרם גרין,0,1
עמרם גרין מגיש - חשוף,עמרם גרין,0,1
אביתר צדוק ונתנאל נגר- סדר העבודה,אביתר צדוק,0,1
אביתר צדוק ונתנאל נגר - 'סדר העבודה',אביתר צדוק,0,1
עומר ביטון - אני בחור רגיש,עומר ביטון,0,1
עומר ביטון השלים עם חבר ילדות ומגיש קאבר ''מחילה'',עומר ביטון,0,1
ר' חיים יצחק האכהייזער & ילד הפלא דוד לייפער - אזכרה,דוד לייפער,8,9
אלי מרקוס עם סינגל חדש קאבר ללהיט 'מלך העולם',אלי מרקוס,0,1
אלי מרקוס באלבום חדש בשם ''דוגמא'' ומשחרר הסינגל ''קול צהלה'',אלי מרקוס,0,1
גד אלבז & איתי עמרן - תחזיק אותי,איתי עמרן,3,4
איתי עמרן בסינגל חדש ''חלפה שנה'',איתי עמרן,0,1
אלעד כהן ויהודה שוקרון - מזמור לתודה,אלעד כהן,0,1
אלעד כהן עם סינגל חדש ומקפיץ – כח השמחה,אלעד כהן,0,1
סנדי אופמן אומר תודה בסינגל חדש - לפיכך,סנדי אופמן,0,1
סנדי אופמן בשיר אידישאי ללהיט שכבש את הרשת ''בין קודש לחול'',סנדי אופמן,0,1
רפאל מלול מגיש ''מחרוזת חנוכה'',רפאל מלול,0,1
רפאל מלול בגירסה משלו ללהיט הנוסטלגי 'עננו',רפאל מלול,0,1
שלמה כהן אלי לאופר ותזמורת שירה חדשה לקראת חנוכה מעוז צור,שירה חדשה,5,6
'פרחי שירה חדשה' בסינגל 'אחת שאלתי',שירה חדשה,2,3
שייע ברקו ומקהלת ידידים קול תורה ווקאלי,שייע ברקו,0,1
ישראל ורדיגר שייע ברקו ומקהלת ידידים בסיום מסכת עירובין,שייע ברקו,2,3
תזמורת 'אורות' מגישה 'לאמיר מאכן קידוש' עם שרולי ליפשיץ ומלכות,שרולי ליפשיץ,11,12
הזמר והיוצר שרולי ליפשיץ ממילותיו של רבי נחמן מברסלב ה'יום הולדת,שרולי ליפשיץ,2,3
נאור כרמי והחממה המוסיקלית מנגנים צמאה לך נפשי,נאור כרמי,0,1
"נאור כרמי ולהקתו, בביצוע מרטיט במופע 'צמאה' לניגון ''ארבע בבות''",נאור כרמי,0,1
שניאור אוחיון יצר 'קאבר' ל'בין קודש לחול',שניאור אוחיון,0,1
יוסף חיים שוואקי בסינגל חדש ''תוותר - תרוויח יותר'',יוסף חיים שוואקי,0,2
תוותר תרוויח יותר יוסף חיים שוואקי,יוסף חיים שוואקי,3,5
בנציון ווברמן & מקהלת שירה - מחרוזת תורה,בנציון ווברמן,0,1
מאיר מרטין וידרקר מארח את צודיק גרינוולד – המבדיל,מאיר מרטין וידרקר,0,2
ושמרו החזן מבצע את לחנו של מאיר מרטין וידרקר,מאיר מרטין וידרקר,6,8
מאיר מרטין וידרקר מארח את צודיק גרינוולד – המבדיל,צודיק גרינוולד,5,6
07 צודיק גרינוולד בשיר ווקאלי מרטיט 'על אלה אני בוכיה' (שיר ישן),צודיק גרינוולד,1,2
משה לאופר יוסי גרין ואידיש נחת - חב''ד 4 - תקציר האלבום,משה לאופר,0,1
מנדי ג'רופי במחרוזת נוסטלגית ללהיטים הגדולים שהלחין ר' משה לאופר,משה לאופר,9,10
"זאנוויל ויינברגר, ישראל אדלר, פנחס ביכלר, מקהלת מלכות - מחרוזת תורה פרק קי_ט",פנחס ביכלר,6,7
פנחס ביכלר ודודי קאליש מגישים 'ויהי בישורון מלך',פנחס ביכלר,0,1
מחרוזת שירים אביעד גיל,אביעד גיל,2,3
אביעד גיל ונריה אנג'ל עם גרסה אלקטרונית ''ומניח בקדושה'',אביעד גיל,0,1
יהודה בן דוד בסינגל חדש – יום מיוחד,יהודה בן דוד,0,2
יחיאל אריה פליגמן בסינגל מרגש לימים הנוראים ''הבן יקיר לי'',יחיאל אריה פליגמן,0,2
יחיאל אריה פליגמן וילד הפלא שלום סאל 'בטחתי',יחיאל אריה פליגמן,0,2
פרחי שלהבת - מחרוזת שירי פורים,פרחי שלהבת,0,1
אפרים פוטולסקי ויהודה אהרוני & פרחי שלהבת - חנוכה,פרחי שלהבת,5,6
נתנאל מנת & מקהלת מלכות הבט נא,נתנאל מנת,0,1
ילד הפלא נתנאל מנת בביצוע מרגש כי המצווה הזאת,נתנאל מנת,2,3
עוזיה צדוק  צל עץ תמר בית ספר למוסיקה עונה 3,בית ספר למוסיקה,6,8
בית ספר למוסיקה 2020 🎵 הדואט המצמרר של זוהר זכרוב וחיים ציפל,בית ספר למוסיקה,0,2
אביש בראדט וישראל ורדיגר בדואט מרגש והערב נא,אביש בראדט,0,1
ר' אביש בראדט בסינגל חדש לשבועות - ''צבי'',אביש בראדט,2,3
אברהם בר (קן ברג'ס) ז''ל בשירו 'סילבר לייניג' (Silver Lining) המדבר על העיר ירושלים,קן ברג'ס,3,4
אבי פודולינסקי ודיג'יי רועי הרוש  - מחרוזת מה שהיה היה,רועי הרוש,3,4
רועי הרוש & אבישי אשל - אחד יחיד ומיוחד,רועי הרוש,0,1
03 ילד הפלא ארי רייך מרגש עם 'מודה אני לפניך',ארי רייך,3,4
ילד הפלא ארי רייך מרגש עם 'מודה אני לפניך',ארי רייך,2,3
-פורים טראנס-- מושמוש _ אבי מן במחרוזת קצבית - בחזית מדיה,מושמוש,2,2
פורים טראנס מושמוש _ אבי מן במחרוזת קצבית  בחזית מדיה,מושמוש,2,2
הזמר נחמן גולדברג מרקיד בחתונה עם מיטב הלהיטים,נחמן גולדברג,1,2
נחמן גולדברג בסינגל חדש ומקפיץ ברוך הוא,נחמן גולדברג,0,1
ישראל ורדיגר ומשוררים מחדשים את מי שעשה ניסים,ישראל ורדיגר,0,1
13 ישראל ורדיגר - דא וואוינט א איד (ווקאלי),ישראל ורדיגר,1,2
07 מקהלת כתר ומשה שטקל עם המעבד והמנצח הרשל בריסק - הנה זה בא,מקהלת כתר,1,2
מקהלת כתר בביצוע ל'רצה עתירתם',מקהלת כתר,0,1
דוד חכם הרסון בסינגל חדש 'מאמין בך',דוד חכם הרסון,0,2
דוד חכם הרסון בסינגל חדש עליות וירידות-,דוד חכם הרסון,0,2
מוישי ניילנדר עקיבא רוטמן הרשי אייזנבך ומושי הולצמן מגישים מחרוזת שמחה מקפיצה,מוישי ניילנדר,0,1
מקהלת זמרה ודודי קאליש במחרוזות ריקוד,מקהלת זמרה,0,1
היום הרת עולם מקהלת זמרה,מקהלת זמרה,3,4
חיים אלטמן בלחן מרגש לקראת הימים הנוראים ''השיבנו'',חיים אלטמן,0,1
חיים אלטמן מגיש לחן מרטיט ומרגש בניחוח של פעם ''השיבנו'',חיים אלטמן,0,1
הזמר מרדכי כהן בלהיט חדש בשמחה נעבוד את הבורא,מרדכי כהן,1,2
מרדכי כהן הלחין ושר ''מקווים'' מתוך הסליחות,מרדכי כהן,0,1
ליאור אלמליח ומיכאל פרץ בפרויקט משותף יוצר מידו,ליאור אלמליח,0,1
"12.מיכאל פרץ, ליאור אלמליח, חיים אוליאל ושמעון סיבוני - יפה ותמה",ליאור אלמליח,3,4
שמחה יעקובי מגיש סינגל חדש תפילת חתן,שמחה יעקובי,0,1
שמחה יעקובי & מנחם מנבי'ץ במחרוזת ריקודים,שמחה יעקובי,0,1
שימי רבינוביץ בסינגל בכורה הוא ייטיב,שימי רבינוביץ,0,1
הוא ייטיב שימי רבינוביץ,שימי רבינוביץ,2,3
צבי גרינהיים מחדש את היצירה ''צדיק השם'',צבי גרינהיים,0,1
צבי גרינהיים - מחרוזת הדלקת נרות חנוכה,צבי גרינהיים,0,1
מלוך  קאבר - רמיקס די ג_י יהודה מור,יהודה מור,7,8
ישראל סוסנה ודי ג'י יהודה מור ברמיקס מקפיץ ''טאטאל''ע'',יהודה מור,4,5
יונתן שטרן וחברים שרים בוואקלי – 'הנרות הללו',יונתן שטרן,0,1
יונתן שטרן בקטע וואקלי אחת שאלתי,יונתן שטרן,0,1
חיים גנץ מבצע הלחן של שנקר ''בצאת ישראל'',חיים גנץ,0,1
חיים גנץ ולייזר ברוק בהלחמה חדשה ''ממקומך'',חיים גנץ,0,1
מחרוזת סליחות ישי מאיר,ישי מאיר,2,3
ישי מאיר במאשפ חדש המורכב משירי אש וניסים,ישי מאיר,0,1
בועז גדקה - חדו חדו רבנן פיוט לשמחת תורה - נוסח תימן,בועז גדקה,0,1
יוסי ליבוביץ בסינגל בכורה – 'קל נקמות',יוסי ליבוביץ,0,1
ראובן גרבר בסינגל חדש - קולנו,ראובן גרבר,0,1
ראובן גרבר משיק שיר 'אודך' מאלבומו הבכורה 'איה',ראובן גרבר,0,1
מוטי אלטמן בסינגל בכורה מרגש - יש ימים,מוטי אלטמן,0,1
לראות בנים - הלהיט החדש של יעקב יהודה דסקל ומקהלת מלכות,יעקב יהודה דסקל,6,8
09.א אידעל'ע - יעקב יהודה דסקל,יעקב יהודה דסקל,3,5
מקהלת לב מבצעת את שירו של מרדכי בן דוד מודים,מקהלת לב,0,1
"בדחן יואלי ברוין, מקהלת לב והערשי פאוועל",מקהלת לב,4,5
יהושע לימוני בלחן מרגש על ''מזמור לתודה'',יהושע לימוני,0,1
עובדיה חממה & יהושע לימוני האוצר,יהושע לימוני,3,4
אלחנן ענבל בסינגל 'באתי לגני',אלחנן ענבל,0,1
יואלי וייס - נשימה,יואלי וייס,0,1
אבריימי רוט & שמעון סיבוני - שבת מאור עיניי,אבריימי רוט,0,1
תאהב ותאמין – יוסף עבאדי בלהיט קיץ חדש ~1,יוסף עבאדי,3,4
יוסף עבאדי - אבי שבשמיים,יוסף עבאדי,0,1
סט ווקאלי חסידי תשפ_ג נחמן פילמר,נחמן פילמר,4,5
סט שמחה פורצת גבולות 8 נחמן פילמר,נחמן פילמר,5,6
גיל עקיביוב מבצע את השיר לפרשת מסעי שנקרא 'זאת הארץ,גיל עקיביוב,0,1
היוצר החבדי גיל עקיביוב מציג ביצוע לייב לשיר חדש על הרבי,גיל עקיביוב,2,3
ר' דוד פנחס ראטה בביצוע מרגש ל'אדיר הוא' באידיש טעמפל שירה,דוד פנחס ראטה,2,4
אופיר סלומון מארח את אלקנה מרציאנו ביד חרוצים - אלוקים,אלקנה מרציאנו,4,5
03 אלקנה מרציאנו – אל-קנה,אלקנה מרציאנו,1,2
דוד וינבך שר ''ממקומך'' לזכר ר' בן ציון שנקר,דוד וינבך,0,1
משה דדון וגיא קהלני בסינגל שני מרגש ומיוחד – צמח דוד,משה דדון,0,1
משה דדון & גיא קהלני - אזמרה,משה דדון,0,1
הזמר משה גרין עם סינגל חדש לרגל שמחת נישואיו,משה גרין,1,2
ישי סיידוף בסינגל חדש - מתח באוויר,ישי סיידוף,0,1
ישי סיידוף יוצא בסינגל השמיני 'יום השבת',ישי סיידוף,0,1
מקהלת משאלות במחרוזת שירי חנוכה,מקהלת משאלות,0,1
הכל משמים רמיקס קאבר מקהלת משאלות,מקהלת משאלות,4,5
יוסי הופמן ועדי רן שרים 'קל אדון',יוסי הופמן,0,1
יוסי הופמן - משנכנס אדר,יוסי הופמן,0,1
מיכאל פרוזנסקי במחרוזת חתונה,מיכאל פרוזנסקי,0,1
מיכאל פרוזנסקי בחידוש ווקאלי מרהיב ''להתפלל'',מיכאל פרוזנסקי,0,1
יהודה פליישמן - היום שלכם,יהודה פליישמן,0,1
יהודה פליישמן בסינגל חדש ''יבנה ביתו'',יהודה פליישמן,0,1
12 לדוד מזמור שלום לעמער ומקהלת שירה,שלום לעמער,3,4
לדוד מזמור שלום לעמער ומקהלת שירה,שלום לעמער,2,3
החזן יעקב רוזנפלד מבצע את לחנו של מאיר (מרטין) וידרקר,יעקב רוזנפלד,1,2
יהודה ברוך בסינגל חדש צמאה נפשי,יהודה ברוך,0,1
יהודה ברוך – ידיד נפש,יהודה ברוך,0,1
שמואל ברונר ו'ידידים' עם מודים לקראת סיום השס,שמואל ברונר,0,1
שמואל ברונר - שבת קודש,שמואל ברונר,0,1
ביצוע של האחים ברקו שבת היא מלזעוק,האחים ברקו,2,3
האחים ברקו וילד הפלא שלום בראדט מגישים לחן חדש 'אשר ברא',האחים ברקו,0,1
מנחם שוקרון זמר חדש בשיר חדש – ''שובי'',מנחם שוקרון,0,1
מנחם שוקרון בסינגל שלישי ''בדרך אליי'',מנחם שוקרון,0,1
נדב ביטון וישראל סוסנה פותחים את חודש אדר במחרוזת פורים תש''פ.,נדב ביטון,0,1
נדב ביטון מארח את חיים מלול למחרוזת אירועים שמחה,נדב ביטון,0,1
אביב צורף בגרסה הוואקלית לשובה אליי,אביב צורף,0,1
נחמה כזו לייב דוד בן ארזה,דוד בן ארזה,3,5
להיות דוד בן ארזה,דוד בן ארזה,1,3
11 הראל מויאל – קדוש,הראל מויאל,1,2
